"","subject","source","target","sent_date","sent_time","type"
"1684","New refueling policies - Effective February 1","Bertrand.Ovan@gastech.com.kronos","Benito.Hawelon@gastech.com.kronos","2014-01-08","03:41:00 PM","Work related"
"1685","New refueling policies - Effective February 1","Bertrand.Ovan@gastech.com.kronos","Valeria.Morlun@gastech.com.kronos","2014-01-08","03:41:00 PM","Work related"
"1686","New refueling policies - Effective February 1","Bertrand.Ovan@gastech.com.kronos","Adan.Morlun@gastech.com.kronos","2014-01-08","03:41:00 PM","Work related"
"1687","New refueling policies - Effective February 1","Bertrand.Ovan@gastech.com.kronos","Cecilia.Morluniau@gastech.com.kronos","2014-01-08","03:41:00 PM","Work related"
"1688","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Claudio.Hawelon@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1689","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Felix.Resumir@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1690","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Birgitta.Frente@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1691","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Dante.Coginian@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1692","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Lidelse.Dedos@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1693","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Axel.Calzas@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1694","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Albina.Hafon@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1695","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Felix.Balas@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1696","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Emile.Arpa@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1697","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Edvard.Vann@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1698","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Lars.Azada@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1699","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Mat.Bramar@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1700","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Hennie.Osvaldo@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1701","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Gustav.Cazar@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1702","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Minke.Mies@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1703","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Isak.Baza@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1704","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Varro.Awelon@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1705","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Rachel.Pantanal@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1706","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Nils.Calixto@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1707","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Linnea.Bergen@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1708","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Kanon.Herrero@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1709","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Lucas.Alcazar@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1710","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Valeria.Morlun@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1711","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Bertrand.Ovan@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1712","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Dylan.Scozzese@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1713","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Varja.Lagos@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1714","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Irene.Nant@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1715","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Inga.Ferro@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1716","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Isande.Borrasca@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1717","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Elsa.Orilla@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1718","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Ingrid.Barranco@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1719","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Ruscella.Mies.Haber@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1720","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Cecilia.Morluniau@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1721","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Benito.Hawelon@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1722","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Adan.Morlun@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1723","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Henk.Mies@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1724","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Anda.Ribera@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1725","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Sten.Sanjorge Jr.@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1726","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Orhan.Strum@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1727","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Stenig.Fusil@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1728","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Marin.Onda@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1729","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Willem.Vasco-Pais@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1730","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Ada.Campo-Corrente@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1731","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Cornelia.Lais@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1732","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Vira.Frente@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1733","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Kare.Orilla@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1734","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Adra.Nubarron@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1735","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Brand.Tempestad@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1736","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Isia.Vann@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1737","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Loreto.Bodrogi@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1738","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Hideki.Cocinaro@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1739","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Linda.Lagos@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1740","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Carla.Forluniau@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1741","News on VIP Visit January 20 - Please Read!","Mat.Bramar@gastech.com.kronos","Sven.Flecha@gastech.com.kronos","2014-01-13","01:56:00 PM","Work related"
"1742","NO DECAF - HA HA","Marin.Onda@gastech.com.kronos","Vira.Frente@gastech.com.kronos","2014-01-17","09:58:00 AM","Non-work related"
"1743","No hurry","Kanon.Herrero@gastech.com.kronos","Irene.Nant@gastech.com.kronos","2014-01-08","08:25:00 AM","Work related"
"1744","No hurry","Cecilia.Morluniau@gastech.com.kronos","Bertrand.Ovan@gastech.com.kronos","2014-01-17","12:05:00 PM","Work related"
"1745","No hurry","Hideki.Cocinaro@gastech.com.kronos","Cornelia.Lais@gastech.com.kronos","2014-01-07","12:37:00 PM","Work related"
"1746","No problem","Nils.Calixto@gastech.com.kronos","Minke.Mies@gastech.com.kronos","2014-01-10","10:44:00 AM","Work related"
"1747","Notification of outside visit","Hennie.Osvaldo@gastech.com.kronos","Felix.Resumir@gastech.com.kronos","2014-01-13","03:25:00 PM","Work related"
"1748","Notification of outside visit","Loreto.Bodrogi@gastech.com.kronos","Hennie.Osvaldo@gastech.com.kronos","2014-01-08","02:40:00 PM","Work related"
"1749","Notification of outside visit","Loreto.Bodrogi@gastech.com.kronos","Minke.Mies@gastech.com.kronos","2014-01-08","02:40:00 PM","Work related"
"1750","Notification of outside visit","Hennie.Osvaldo@gastech.com.kronos","Loreto.Bodrogi@gastech.com.kronos","2014-01-13","03:25:00 PM","Work related"
"1751","Notification of outside visit","Loreto.Bodrogi@gastech.com.kronos","Stenig.Fusil@gastech.com.kronos","2014-01-08","02:40:00 PM","Work related"
"1752","Notification of outside visit","Hennie.Osvaldo@gastech.com.kronos","Minke.Mies@gastech.com.kronos","2014-01-13","03:25:00 PM","Work related"
"1753","Notification of outside visit","Hennie.Osvaldo@gastech.com.kronos","Kanon.Herrero@gastech.com.kronos","2014-01-13","03:25:00 PM","Work related"
"1754","Notification of outside visit","Hennie.Osvaldo@gastech.com.kronos","Hideki.Cocinaro@gastech.com.kronos","2014-01-13","03:25:00 PM","Work related"
"1755","Notification of outside visit","Hennie.Osvaldo@gastech.com.kronos","Stenig.Fusil@gastech.com.kronos","2014-01-13","03:25:00 PM","Work related"
"1756","Notification of outside visit","Loreto.Bodrogi@gastech.com.kronos","Kanon.Herrero@gastech.com.kronos","2014-01-08","02:40:00 PM","Work related"
"1757","Notification of outside visit","Loreto.Bodrogi@gastech.com.kronos","Loreto.Bodrogi@gastech.com.kronos","2014-01-08","02:40:00 PM","Work related"
"1758","Notification of outside visit","Hennie.Osvaldo@gastech.com.kronos","Isia.Vann@gastech.com.kronos","2014-01-13","03:25:00 PM","Work related"
"1759","Notification of outside visit","Hennie.Osvaldo@gastech.com.kronos","Varja.Lagos@gastech.com.kronos","2014-01-13","03:25:00 PM","Work related"
"1760","Notification of outside visit","Loreto.Bodrogi@gastech.com.kronos","Felix.Resumir@gastech.com.kronos","2014-01-08","02:40:00 PM","Work related"
"1761","On my way","Isande.Borrasca@gastech.com.kronos","Hideki.Cocinaro@gastech.com.kronos","2014-01-15","10:19:00 AM","Work related"
"1762","Operational efficiencies","Willem.Vasco-Pais@gastech.com.kronos","Willem.Vasco-Pais@gastech.com.kronos","2014-01-14","01:07:00 PM","Work related"
"1763","Operational efficiencies","Willem.Vasco-Pais@gastech.com.kronos","Sten.Sanjorge Jr.@gastech.com.tethys","2014-01-14","01:07:00 PM","Work related"
"1764","Out of staples","Edvard.Vann@gastech.com.kronos","Henk.Mies@gastech.com.kronos","2014-01-17","03:03:00 PM","Work related"
"1765","Out of staples","Axel.Calzas@gastech.com.kronos","Varja.Lagos@gastech.com.kronos","2014-01-10","10:00:00 AM","Work related"
"1766","Overtime policy reminder","Mat.Bramar@gastech.com.kronos","Vira.Frente@gastech.com.kronos","2014-01-16","09:02:00 AM","Work related"
"1767","Overtime policy reminder","Mat.Bramar@gastech.com.kronos","Birgitta.Frente@gastech.com.kronos","2014-01-16","09:02:00 AM","Work related"
"1768","Overtime policy reminder","Mat.Bramar@gastech.com.kronos","Axel.Calzas@gastech.com.kronos","2014-01-16","09:02:00 AM","Work related"
"1769","Overtime policy reminder","Mat.Bramar@gastech.com.kronos","Elsa.Orilla@gastech.com.kronos","2014-01-16","09:02:00 AM","Work related"
"1770","Overtime policy reminder","Mat.Bramar@gastech.com.kronos","Kare.Orilla@gastech.com.kronos","2014-01-16","09:02:00 AM","Work related"
"1771","Overtime policy reminder","Mat.Bramar@gastech.com.kronos","Brand.Tempestad@gastech.com.kronos","2014-01-16","09:02:00 AM","Work related"
"1772","Overtime policy reminder","Mat.Bramar@gastech.com.kronos","Felix.Balas@gastech.com.kronos","2014-01-16","09:02:00 AM","Work related"
"1773","Overtime policy reminder","Mat.Bramar@gastech.com.kronos","Lidelse.Dedos@gastech.com.kronos","2014-01-16","09:02:00 AM","Work related"
"1774","Overtime policy reminder","Mat.Bramar@gastech.com.kronos","Isande.Borrasca@gastech.com.kronos","2014-01-16","09:02:00 AM","Work related"
"1775","Overtime policy reminder","Mat.Bramar@gastech.com.kronos","Marin.Onda@gastech.com.kronos","2014-01-16","09:02:00 AM","Work related"
"1776","Overtime policy reminder","Mat.Bramar@gastech.com.kronos","Linda.Lagos@gastech.com.kronos","2014-01-16","09:02:00 AM","Work related"
"1777","Overtime policy reminder","Mat.Bramar@gastech.com.kronos","Carla.Forluniau@gastech.com.kronos","2014-01-16","09:02:00 AM","Work related"
"1778","Overtime policy reminder","Mat.Bramar@gastech.com.kronos","Adra.Nubarron@gastech.com.kronos","2014-01-16","09:02:00 AM","Work related"
"1779","Overtime policy reminder","Mat.Bramar@gastech.com.kronos","Sten.Sanjorge Jr.@gastech.com.kronos","2014-01-16","09:02:00 AM","Work related"
"1780","Overtime policy reminder","Mat.Bramar@gastech.com.kronos","Ingrid.Barranco@gastech.com.kronos","2014-01-16","09:02:00 AM","Work related"
"1781","Overtime policy reminder","Mat.Bramar@gastech.com.kronos","Orhan.Strum@gastech.com.kronos","2014-01-16","09:02:00 AM","Work related"
"1782","Overtime policy reminder","Mat.Bramar@gastech.com.kronos","Gustav.Cazar@gastech.com.kronos","2014-01-16","09:02:00 AM","Work related"
"1783","Overtime policy reminder","Mat.Bramar@gastech.com.kronos","Varro.Awelon@gastech.com.kronos","2014-01-16","09:02:00 AM","Work related"
"1784","Overtime policy reminder","Mat.Bramar@gastech.com.kronos","Minke.Mies@gastech.com.kronos","2014-01-16","09:02:00 AM","Work related"
"1785","Overtime policy reminder","Mat.Bramar@gastech.com.kronos","Dante.Coginian@gastech.com.kronos","2014-01-16","09:02:00 AM","Work related"
"1786","Overtime policy reminder","Mat.Bramar@gastech.com.kronos","Sven.Flecha@gastech.com.kronos","2014-01-16","09:02:00 AM","Work related"
"1787","Overtime policy reminder","Mat.Bramar@gastech.com.kronos","Bertrand.Ovan@gastech.com.kronos","2014-01-16","09:02:00 AM","Work related"
"1788","Overtime policy reminder","Mat.Bramar@gastech.com.kronos","Mat.Bramar@gastech.com.kronos","2014-01-16","09:02:00 AM","Work related"
"1789","Overtime policy reminder","Mat.Bramar@gastech.com.kronos","Henk.Mies@gastech.com.kronos","2014-01-16","09:02:00 AM","Work related"
"1790","Overtime policy reminder","Mat.Bramar@gastech.com.kronos","Ruscella.Mies.Haber@gastech.com.kronos","2014-01-16","09:02:00 AM","Work related"
"1791","Overtime policy reminder","Mat.Bramar@gastech.com.kronos","Ada.Campo-Corrente@gastech.com.kronos","2014-01-16","09:02:00 AM","Work related"
"1792","Overtime policy reminder","Mat.Bramar@gastech.com.kronos","Kanon.Herrero@gastech.com.kronos","2014-01-16","09:02:00 AM","Work related"
"1793","Overtime policy reminder","Mat.Bramar@gastech.com.kronos","Varja.Lagos@gastech.com.kronos","2014-01-16","09:02:00 AM","Work related"
"1794","Overtime policy reminder","Mat.Bramar@gastech.com.kronos","Dylan.Scozzese@gastech.com.kronos","2014-01-16","09:02:00 AM","Work related"
"1795","Overtime policy reminder","Mat.Bramar@gastech.com.kronos","Felix.Resumir@gastech.com.kronos","2014-01-16","09:02:00 AM","Work related"
"1796","Overtime policy reminder","Mat.Bramar@gastech.com.kronos","Emile.Arpa@gastech.com.kronos","2014-01-16","09:02:00 AM","Work related"
"1797","Overtime policy reminder","Mat.Bramar@gastech.com.kronos","Isak.Baza@gastech.com.kronos","2014-01-16","09:02:00 AM","Work related"
"1798","Overtime policy reminder","Mat.Bramar@gastech.com.kronos","Linnea.Bergen@gastech.com.kronos","2014-01-16","09:02:00 AM","Work related"
"1799","Overtime policy reminder","Mat.Bramar@gastech.com.kronos","Nils.Calixto@gastech.com.kronos","2014-01-16","09:02:00 AM","Work related"
